[12.18 14:32:55.138] [Log] Log started.
[12.18 14:32:55.782] [Program] Sentry initialized.
[12.18 14:32:55.796] [AppCenterBootstrapper] AppCenterBootstrapper started.
[12.18 14:32:55.796] [AppCenterBootstrapper] Microsoft Windows NT 10.0.19045.0
[12.18 14:32:55.797] [AppCenterBootstrapper] .NET Framework Registry Release Key Value: 533325
[12.18 14:32:55.798] [AppCenterBootstrapper] .NET Framework 4.8 or later is installed
[12.18 14:32:55.823] [AppCenterBootstrapper] InstallConfigurationManager: Reading InstallConfigurationData...
[12.18 14:33:10.141] [AppCenterBootstrapper] InstallationsManager.ProgressChanged: Product: MobiSystems.MobiInstaller_bvgb55c3tfatp, Progress: 74%, State: Processing, OperationStatus: Started
[12.18 14:33:10.265] [AppCenterBootstrapper] InstallationsManager.ProgressChanged: Product: MobiSystems.MobiInstaller_bvgb55c3tfatp, Progress: 75%, State: Processing, OperationStatus: Started
[12.18 14:33:10.317] [AppCenterBootstrapper] InstallationsManager.ProgressChanged: Product: MobiSystems.MobiInstaller_bvgb55c3tfatp, Progress: 76%, State: Processing, OperationStatus: Started
[12.18 14:33:10.453] [AppCenterBootstrapper] InstallationsManager.ProgressChanged: Product: MobiSystems.MobiInstaller_bvgb55c3tfatp, Progress: 77%, State: Processing, OperationStatus: Started
[12.18 14:33:10.486] [AppCenterBootstrapper] InstallationsManager.ProgressChanged: Product: MobiSystems.MobiInstaller_bvgb55c3tfatp, Progress: 78%, State: Processing, OperationStatus: Started
[12.18 14:33:10.549] [AppCenterBootstrapper] InstallationsManager.ProgressChanged: Product: MobiSystems.MobiInstaller_bvgb55c3tfatp, Progress: 79%, State: Processing, OperationStatus: Started
[12.18 14:33:10.584] [AppCenterBootstrapper] InstallationsManager.ProgressChanged: Product: MobiSystems.MobiInstaller_bvgb55c3tfatp, Progress: 80%, State: Processing, OperationStatus: Started
[12.18 14:33:10.632] [AppCenterBootstrapper] InstallationsManager.ProgressChanged: Product: MobiSystems.MobiInstaller_bvgb55c3tfatp, Progress: 81%, State: Processing, OperationStatus: Started
[12.18 14:33:11.093] [AppCenterBootstrapper] InstallationsManager.ProgressChanged: Product: MobiSystems.MobiInstaller_bvgb55c3tfatp, Progress: 82%, State: Processing, OperationStatus: Started
[12.18 14:33:11.559] [AppCenterBootstrapper] InstallationsManager.ProgressChanged: Product: MobiSystems.MobiInstaller_bvgb55c3tfatp, Progress: 83%, State: Processing, OperationStatus: Started
[12.18 14:33:11.698] [AppCenterBootstrapper] InstallationsManager.ProgressChanged: Product: MobiSystems.MobiInstaller_bvgb55c3tfatp, Progress: 84%, State: Processing, OperationStatus: Started
[12.18 14:33:11.838] [AppCenterBootstrapper] InstallationsManager.ProgressChanged: Product: MobiSystems.MobiInstaller_bvgb55c3tfatp, Progress: 85%, State: Processing, OperationStatus: Started
[12.18 14:33:12.006] [AppCenterBootstrapper] InstallationsManager.ProgressChanged: Product: MobiSystems.MobiInstaller_bvgb55c3tfatp, Progress: 86%, State: Processing, OperationStatus: Started
[12.18 14:33:12.199] [AppCenterBootstrapper] InstallationsManager.ProgressChanged: Product: MobiSystems.MobiInstaller_bvgb55c3tfatp, Progress: 87%, State: Processing, OperationStatus: Started
[12.18 14:33:12.249] [AppCenterBootstrapper] InstallationsManager.ProgressChanged: Product: MobiSystems.MobiInstaller_bvgb55c3tfatp, Progress: 88%, State: Processing, OperationStatus: Started
[12.18 14:33:12.275] [AppCenterBootstrapper] InstallationsManager.ProgressChanged: Product: MobiSystems.MobiInstaller_bvgb55c3tfatp, Progress: 89%, State: Processing, OperationStatus: Started
[12.18 14:33:12.285] [AppCenterBootstrapper] InstallationsManager.ProgressChanged: Product: MobiSystems.MobiInstaller_bvgb55c3tfatp, Progress: 90%, State: Processing, OperationStatus: Started
[12.18 14:33:12.297] [AppCenterBootstrapper] InstallationsManager.ProgressChanged: Product: MobiSystems.MobiInstaller_bvgb55c3tfatp, Progress: 91%, State: Processing, OperationStatus: Started
[12.18 14:33:12.309] [AppCenterBootstrapper] InstallationsManager.ProgressChanged: Product: MobiSystems.MobiInstaller_bvgb55c3tfatp, Progress: 92%, State: Processing, OperationStatus: Started
[12.18 14:33:12.320] [AppCenterBootstrapper] InstallationsManager.ProgressChanged: Product: MobiSystems.MobiInstaller_bvgb55c3tfatp, Progress: 93%, State: Processing, OperationStatus: Started
[12.18 14:33:12.333] [AppCenterBootstrapper] InstallationsManager.ProgressChanged: Product: MobiSystems.MobiInstaller_bvgb55c3tfatp, Progress: 94%, State: Processing, OperationStatus: Started
[12.18 14:33:12.352] [AppCenterBootstrapper] InstallationsManager.ProgressChanged: Product: MobiSystems.MobiInstaller_bvgb55c3tfatp, Progress: 95%, State: Processing, OperationStatus: Started
[12.18 14:33:12.369] [AppCenterBootstrapper] InstallationsManager.ProgressChanged: Product: MobiSystems.MobiInstaller_bvgb55c3tfatp, Progress: 96%, State: Processing, OperationStatus: Started
